Player ID,Name,Team,Position,Cost,Total Points,Minutes,Goals Scored,Assists,Clean Sheets,Selected By %,Status,ROI,Points per Minute,PpM ROI
496,Reguilón,Spurs,2,4.5,74,1524,0,6,5,0.4,a,16.444444444444443,0.048556430446194225,0.7984835228929716
497,Richarlison,Spurs,4,7.0,122,1481,11,4,7,1.3,a,17.428571428571427,0.08237677245104659,1.4357094627182405
498,Romero,Spurs,2,5.0,107,2790,5,0,7,4.5,a,21.4,0.038351254480286735,0.8207168458781361
499,Sarr,Spurs,3,5.0,86,2063,3,3,9,0.4,a,17.2,0.04168686379059622,0.717014057198255
500,Scarlett,Spurs,4,4.5,4,19,0,0,0,0.8,a,0.8888888888888888,0.21052631578947367,0.1871345029239766
501,Skipp,Spurs,3,5.0,22,691,0,0,0,0.1,a,4.4,0.03183791606367583,0.14008683068017366
502,Solomon,Spurs,3,5.5,14,196,0,2,0,0.1,a,2.5454545454545454,0.07142857142857142,0.1818181818181818
503,Son,Spurs,3,10.0,213,2934,17,10,8,11.5,a,21.3,0.07259713701431493,1.546319018404908
504,Spence,Spurs,2,4.5,0,0,0,0,0,0.2,a,0.0,0.0,0.0
505,Udogie,Spurs,2,5.0,79,2391,2,3,5,5.2,a,15.8,0.03304056879966541,0.5220409870347135
506,Van de Ven,Spurs,2,4.5,81,2341,3,0,5,7.8,a,18.0,0.03460059803502777,0.6228107646304999
507,Veliz,Spurs,4,5.0,11,45,1,0,0,0.1,a,2.2,0.24444444444444444,0.5377777777777778
508,Vicario,Spurs,1,5.0,112,3420,0,0,7,5.1,a,22.4,0.03274853801169591,0.7335672514619883
509,Werner,Spurs,3,6.5,46,808,2,4,0,0.5,a,7.076923076923077,0.05693069306930693,0.4028941355674029
510,Whiteman,Spurs,1,4.0,0,0,0,0,0,1.4,a,0.0,0.0,0.0
511,Álvarez,West Ham,3,5.0,62,2375,1,1,5,0.3,a,12.4,0.026105263157894736,0.3237052631578947
512,Antonio,West Ham,4,5.5,78,1692,6,2,5,0.9,a,14.181818181818182,0.04609929078014184,0.6537717601547388
513,Areola,West Ham,1,4.5,116,2700,0,0,4,11.0,a,25.77777777777778,0.04296296296296296,1.1074897119341562
514,Bowen,West Ham,3,7.5,182,3020,16,6,5,7.3,a,24.266666666666666,0.06026490066225165,1.46242825607064
515,Cornet,West Ham,3,5.0,13,109,1,0,0,0.0,a,2.6,0.11926605504587157,0.3100917431192661
516,Coufal,West Ham,2,4.5,85,3135,0,7,4,0.9,a,18.88888888888889,0.02711323763955343,0.5121389331915648
517,Cresswell,West Ham,2,4.0,10,431,0,0,0,1.9,a,2.5,0.02320185614849188,0.058004640371229696
519,Earthy,West Ham,3,4.5,8,33,1,0,0,0.2,a,1.7777777777777777,0.24242424242424243,0.43097643097643096
520,Emerson,West Ham,2,4.5,82,3138,1,4,5,0.6,a,18.22222222222222,0.026131293817718292,0.4761702429006444
521,Fabianski,West Ham,1,4.0,24,721,0,0,1,8.5,a,6.0,0.033287101248266296,0.19972260748959778
522,Foderingham,West Ham,1,4.5,70,2648,0,0,1,0.3,a,15.555555555555555,0.026435045317220542,0.4112118160456529
523,Ings,West Ham,4,5.0,36,389,1,2,0,0.7,a,7.2,0.09254498714652956,0.6663239074550129
524,Kilman,West Ham,2,4.5,82,3420,2,0,5,0.9,a,18.22222222222222,0.023976608187134502,0.4369070825211176
525,Kudus,West Ham,3,6.5,137,2485,8,9,3,10.0,a,21.076923076923077,0.055130784708249496,1.1619873084661816
526,L.Guilherme,West Ham,3,5.0,0,0,0,0,0,0.1,a,0.0,0.0,0.0
527,L.Paquetá,West Ham,3,6.0,100,2627,4,6,4,1.2,a,16.666666666666668,0.03806623524933384,0.6344372541555641
528,Mavropanos,West Ham,2,4.5,40,1500,1,0,3,0.2,a,8.88888888888889,0.02666666666666667,0.23703703703703707
529,N.Aguerd,West Ham,2,4.5,36,1857,1,0,2,0.2,a,8.0,0.01938610662358643,0.15508885298869143
530,Souček,West Ham,3,5.0,116,2867,7,2,5,2.3,a,23.2,0.04046041158004883,0.9386815486571328
531,Ward-Prowse,West Ham,3,6.5,146,3000,7,7,5,1.7,a,22.46153846153846,0.048666666666666664,1.093128205128205
532,Zouma,West Ham,2,4.5,76,2838,3,0,3,0.6,a,16.88888888888889,0.026779422128259338,0.4522746848328244
576,Irving,West Ham,3,5.0,0,0,0,0,0,0.0,a,0.0,0.0,0.0
533,Aït-Nouri,Wolves,2,4.5,77,2327,2,3,3,3.8,a,17.11111111111111,0.03308981521272024,0.5662035047509908
534,B.Traore,Wolves,3,5.0,25,802,0,0,0,0.1,a,5.0,0.03117206982543641,0.15586034912718205
535,Bellegarde,Wolves,3,5.0,45,948,2,2,0,0.0,a,9.0,0.04746835443037975,0.4272151898734178
536,Bentley,Wolves,1,4.0,18,382,0,0,2,1.3,a,4.5,0.04712041884816754,0.21204188481675393
537,Chiquinho,Wolves,3,4.5,0,0,0,0,0,0.2,a,0.0,0.0,0.0
538,Chirewa,Wolves,3,4.5,8,138,0,0,0,0.1,a,1.7777777777777777,0.057971014492753624,0.10305958132045089
539,Chiwome,Wolves,4,4.5,5,173,0,0,0,0.4,a,1.1111111111111112,0.028901734104046242,0.03211303789338472
540,Cundle,Wolves,3,4.5,0,0,0,0,0,0.1,a,0.0,0.0,0.0
541,Cunha,Wolves,4,6.5,135,2438,12,7,6,3.0,a,20.76923076923077,0.055373256767842494,1.1500599482551903
542,Dawson,Wolves,2,4.5,69,2209,1,1,6,0.2,a,15.333333333333334,0.03123585332729742,0.47894975101856047
543,Doherty,Wolves,2,4.5,41,1136,1,0,1,0.2,a,9.11111111111111,0.03609154929577465,0.3288341158059468
544,Doyle,Wolves,3,5.0,38,1209,0,0,3,0.1,a,7.6,0.03143093465674111,0.23887510339123239
545,Fábio Silva,Wolves,4,5.0,8,259,0,0,1,0.3,a,1.6,0.03088803088803089,0.04942084942084943
546,Fraser,Wolves,4,4.5,7,183,0,0,1,5.0,a,1.5555555555555556,0.03825136612021858,0.05950212507589557
547,Gonzalez,Wolves,3,4.5,1,1,0,0,0,0.1,a,0.2222222222222222,1.0,0.2222222222222222
548,Guedes,Wolves,3,5.5,0,0,0,0,0,0.2,a,0.0,0.0,0.0
549,H.Bueno,Wolves,2,4.5,29,727,0,0,2,0.1,a,6.444444444444445,0.039889958734525444,0.25706862295583066
550,Hee Chan,Wolves,3,6.5,125,2116,12,3,3,1.5,a,19.23076923076923,0.05907372400756144,1.136033153991566
551,Hodge,Wolves,3,4.5,0,0,0,0,0,0.4,a,0.0,0.0,0.0
552,Hoever,Wolves,2,4.0,0,0,0,0,0,0.4,a,0.0,0.0,0.0
553,J.Gomes,Wolves,3,5.0,75,2646,2,2,4,0.1,a,15.0,0.02834467120181406,0.4251700680272109
554,José Sá,Wolves,1,4.5,107,3037,0,1,4,2.8,a,23.77777777777778,0.03523213697728021,0.8377419236819962
555,Kalajdžić,Wolves,4,5.0,24,158,2,0,1,0.1,a,4.8,0.1518987341772152,0.7291139240506329
556,King,Wolves,1,4.0,0,0,0,0,0,1.0,a,0.0,0.0,0.0
557,Mario Jr.,Wolves,3,5.0,95,2969,4,1,4,0.2,a,19.0,0.03199730549006399,0.6079488043112159
558,Mosquera,Wolves,2,4.0,0,0,0,0,0,0.4,a,0.0,0.0,0.0
560,Neto,Wolves,3,6.5,86,1516,2,11,3,1.2,a,13.23076923076923,0.05672823218997362,0.7505581489750355
561,Pedro Lima,Wolves,2,4.0,0,0,0,0,0,1.3,a,0.0,0.0,0.0
562,Podence,Wolves,3,5.5,0,0,0,0,0,0.2,a,0.0,0.0,0.0
563,R.Gomes,Wolves,3,5.5,0,0,0,0,0,0.2,a,0.0,0.0,0.0
564,S.Bueno,Wolves,2,4.5,13,819,0,0,0,0.2,a,2.888888888888889,0.015873015873015872,0.04585537918871252
565,Sarabia,Wolves,3,5.5,99,1737,4,7,6,0.3,a,18.0,0.05699481865284974,1.0259067357512954
566,Strand Larsen,Wolves,4,5.5,0,0,0,0,0,0.2,a,0.0,0.0,0.0
567,Toti,Wolves,2,4.5,82,2771,1,4,4,0.3,a,18.22222222222222,0.02959220498015157,0.539235735193873
